Date;Open;High;Low;Close;predict;predict_pct;entrada;saida;profit;sucesso;subida
2020-01-13;995,0;999,8900146484375;995,0;995,0;989,9833453480628;-0,005041863971796179;;;0,0;True;
2020-01-14;994,5;994,5;994,5;994,5;993,3101790286933;-0,001196401177784523;;;0,0;True;
2020-01-15;980,02001953125;980,02001953125;975,0;977,02001953125;993,6122293569276;0,016982466575903077;;;0,0;True;
2020-01-16;999,0;999,0;998,8900146484375;998,9000244140625;982,1003774595281;-0,016818146505090725;993,6122293569276;998,9000244140625;0,005321789427407797;True;True
2020-01-17;995,0;995,0;995,0;995,0;995,3920881517123;0,0003940584439319217;;;0,0;True;
2020-01-20;999,97998046875;999,97998046875;999,97998046875;999,97998046875;993,61542356881;-0,006364684317936575;995,3920881517123;999,97998046875;0,004609130785393933;True;True
2020-01-21;999,9500122070312;999,9500122070312;999,9500122070312;999,9500122070312;998,7162862400762;-0,0012337876412762405;;;0,0;True;
2020-01-22;999,0;999,0;968,3200073242188;998,0;997,3680887838933;-0,0006331775712491439;;;0,0;True;
2020-01-23;970,0999755859375;999,010009765625;970,0;970,010009765625;997,4312802022986;0,028269059247439277;;;0,0;True;
2020-01-24;980,0;980,0;980,0;980,0;978,0149983340661;-0,002025511904014121;980,0;980,0;0,0;False;False
2020-01-27;999,0;999,0;975,0599975585938;975,0599975585938;982,9012314463756;0,008041796307319604;;;0,0;True;
2020-01-28;975,1199951171875;999,97998046875;975,0599975585938;999,97998046875;978,5965118249322;-0,02138389673940677;975,1199951171875;999,97998046875;0,025494283243135518;True;True
2020-01-29;980,0;999,0;980,0;999,0;996,494874284407;-0,0025076333489418845;;;0,0;True;
2020-01-30;999,0;999,0;975,0;999,0;995,7451416806681;-0,0032581164357676773;;;0,0;True;
2020-01-31;999,0;999,0;999,0;999,0;997,2399242837558;-0,0017618375537979958;;;0,0;True;
2020-02-03;980,010009765625;999,5;980,010009765625;999,5;996,1481734208028;-0,003353503330862706;;;0,0;True;
2020-02-04;999,5;999,5;999,5;999,5;997,8892171150377;-0,0016115886793020007;;;0,0;True;
2020-02-05;998,5;999,5;981,0599975585938;999,5;998,2486557133731;-0,0012519702717628256;;;0,0;True;
2020-02-06;981,0999755859375;999,5;981,0900268554688;999,5;998,6294726803548;-0,0008709628010458159;;;0,0;True;
2020-02-07;981,0800170898438;999,0;981,0800170898438;985,02001953125;998,7542248991117;0,013943072318872707;;;0,0;True;
2020-02-10;981,1900024414062;999,0;981,1900024414062;999,0;989,1038849819176;-0,009906021039121526;981,1900024414062;999,0;0,01815142583422036;True;True
2020-02-11;998,989990234375;999,0;981,3099975585938;981,3099975585938;997,5400434129549;0,0165391628483762;;;0,0;True;
2020-02-12;981,3200073242188;999,5;981,0599975585938;982,0;985,9194234804868;0,003991266273408067;981,3200073242188;982,0;0,0006929367287999977;True;True
